SF_6652_19,SF_6651_19,SF_6650_19,SF_6649_19,SF_6648_19,SF_6647_19,SF_6646_19,SF_6645_19,SF_6644_19,SF_6643_19,SF_6642_19,SF_6641_19,SF_6624_19,SF_6623_19,SF_6622_19,SF_6621_19,SF_6620_19,SF_6619_19,SF_6618_19,SF_6617_19,SF_6616_19,SF_6615_19,SF_6614_19,SF_6613_19,SF_6612_19,SF_6611_19,SF_6610_19,SF_6609_19,SF_6608_19,SF_6607_19,SF_6606_19,SF_6605_19,SF_6604_19,SF_6581_19,SF_6580_19,SF_6579_19,SF_6578_19,SF_6577_19,SF_6576_19,SF_6575_19,SF_6574_19,SF_6573_19,SF_6572_19,SF_6571_19,SF_6570_19,SF_6569_19,SF_6568_19,SF_6567_19,SF_6566_19,SF_6709_19,SF_6708_19,SF_6707_19,SF_6706_19,SF_6705_19,SF_6704_19,SF_6703_19,SF_6702_19,SF_6701_19,SF_6700_19,SF_6699_19,SF_6698_19,SF_6697_19,SF_6696_19,SF_6695_19,SF_6716_19,SF_6717_19,SF_6718_19,SF_6719_19,SF_6720_19,SF_6721_19,SF_6722_19,SF_6723_19,SF_6724_19,SF_6725_19,SF_6726_19,SF_6727_19,SF_6728_19,SF_6729_19,SF_6730_19,SF_6731_19,SF_6691_19,SF_6690_19,SF_6689_19,SF_6688_19,SF_6687_19,SF_6686_19,SF_6685_19,SF_6684_19,SF_6683_19,SF_6682_19,SF_6681_19,SF_6680_19,SF_6679_19,SF_6678_19,SF_6677_19,SF_6676_19,SF_6675_19,SF_6674_19,SF_6673_19,SF_6672_19,SF_6671_19,SF_6664_19,SF_6663_19,SF_6662_19,SF_6661_19,SF_6660_19,SF_6659_19,SF_6658_19,SF_6657_19,SF_6656_19,SF_6655_19,SF_6654_19,SF_6653_19
-1423839.4,-1425569.5,-1429023.2,-1434440.2,-1441655.2,-1450721.1,-1461644.5,-1474337.1,-1489431.0,-1507142.4,-1529495.0,-1557900.8,-1563625.5,-1586058.8,-1634948.1,-1692713.9,-1748113.9,-1804114.1,-1858209.8,-1907924.6,-1952019.4,-1988951.1,-2016584.8,-2036943.8,-2048093.8,-2050338.2,-2045352.1,-2034933.9,-2019821.9,-2000763.1,-1977192.1,-1952588.0,-1916341.6,-1887158.4,-1881184.5,-1864116.8,-1842729.2,-1810201.6,-1771335.6,-1723635.6,-1669362.0,-1610440.5,-1548910.2,-1486722.6,-1421208.0,-1364086.0,-1317004.8,-1266051.9,-1211730.0,-1176986.5,-1167984.0,-1172689.4,-1179797.6,-1184009.5,-1188832.2,-1192855.2,-1194586.2,-1193838.9,-1191525.8,-1189831.9,-1188900.8,-1184483.0,-1180504.5,-1187721.4,-1243123.9,-1303438.0,-1359790.0,-1409628.2,-1470829.4,-1542008.9,-1612226.6,-1680828.2,-1745875.8,-1803254.5,-1853073.0,-1895729.6,-1936130.6,-1971306.6,-1996275.9,-2009867.9,-2047501.1,-2091526.5,-2117835.8,-2139664.2,-2155523.5,-2165323.8,-2168652.2,-2165415.2,-2154494.5,-2135370.0,-2107353.5,-2072975.1,-2029622.0,-1979111.2,-1922723.2,-1862286.0,-1799000.0,-1736957.1,-1670246.6,-1598068.4,-1608033.8,-1568603.6,-1539996.6,-1515226.2,-1495440.2,-1478746.9,-1464730.0,-1453100.9,-1443333.6,-1435759.5,-1429934.6,-1426054.5,-1423914.1
-1365538.2,-1367890.8,-1372778.2,-1380381.5,-1390518.6,-1403175.6,-1418285.6,-1435704.5,-1455925.4,-1479014.5,-1506729.0,-1540262.9,-1552272.8,-1583004.0,-1636906.6,-1698149.0,-1757036.8,-1815560.8,-1869983.2,-1919177.1,-1962261.6,-1997375.9,-2022298.6,-2039256.1,-2046299.4,-2043190.9,-2032074.6,-2014894.2,-1992262.8,-1965189.4,-1933494.4,-1901720.5,-1852431.5,-1840917.8,-1825672.9,-1802989.5,-1777443.4,-1740687.9,-1699930.6,-1650806.1,-1596671.4,-1539869.9,-1480181.1,-1417887.6,-1352307.8,-1294877.1,-1247218.5,-1195113.9,-1140741.5,-1104752.1,-1088208.9,-1085395.9,-1085496.9,-1084203.9,-1085262.6,-1087284.6,-1088395.0,-1088616.6,-1089597.5,-1092991.4,-1098566.1,-1101188.5,-1104997.9,-1118199.9,-1169067.2,-1225515.4,-1283511.6,-1333928.8,-1394664.5,-1464872.2,-1533805.5,-1601009.0,-1664869.8,-1722010.2,-1772872.1,-1816816.0,-1859808.2,-1900338.6,-1932621.2,-1953920.6,-1977019.5,-2032846.0,-2065620.0,-2094989.5,-2118171.8,-2135009.0,-2145176.8,-2148328.5,-2143293.0,-2128870.8,-2105152.8,-2074562.4,-2033758.8,-1984909.1,-1929605.9,-1869307.8,-1805073.9,-1740426.8,-1671220.2,-1595973.5,-1598058.5,-1554095.6,-1520442.0,-1490102.6,-1464659.6,-1442555.6,-1423533.9,-1407408.8,-1393747.1,-1382902.2,-1374552.9,-1368903.2,-1365799.8
-1374695.6,-1376526.4,-1380352.6,-1386408.2,-1394558.4,-1404836.2,-1417167.0,-1431375.1,-1448053.1,-1467339.5,-1491125.8,-1520823.2,-1528409.6,-1560129.4,-1616689.2,-1679255.6,-1742299.0,-1804037.0,-1860210.2,-1911828.1,-1957350.8,-1994631.4,-2021646.8,-2040478.6,-2049176.5,-2047142.4,-2036364.0,-2018822.1,-1995102.4,-1965905.6,-1930952.0,-1894686.1,-1827400.0,-1811148.2,-1795084.4,-1770387.1,-1742132.5,-1702547.0,-1658071.6,-1605353.4,-1546979.2,-1485913.1,-1422606.9,-1357475.5,-1290345.1,-1232397.8,-1185034.6,-1136688.2,-1086673.6,-1038548.56,-1016290.3,-1013274.1,-1012196.5,-1009603.06,-1007814.6,-1007147.06,-1007523.06,-1009541.1,-1013283.25,-1018935.4,-1024971.06,-1028282.9,-1032277.1,-1051805.0,-1114470.4,-1171755.8,-1227399.6,-1277539.5,-1338270.5,-1409289.9,-1480061.6,-1549984.1,-1617345.8,-1678891.9,-1735657.4,-1782531.9,-1828172.9,-1869747.2,-1902797.0,-1921948.8,-1952590.0,-2022733.1,-2059441.8,-2091583.4,-2116063.8,-2133392.0,-2143597.8,-2146447.8,-2140888.8,-2125526.8,-2100787.8,-2068979.2,-2026657.6,-1975915.1,-1918316.0,-1857008.6,-1789074.5,-1721383.9,-1650527.2,-1573382.6,-1574753.1,-1536523.8,-1506368.5,-1479431.9,-1457350.0,-1438447.9,-1422441.8,-1409048.6,-1397766.1,-1388925.8,-1382117.0,-1377519.1,-1374941.9
-1276289.6,-1279169.2,-1285301.0,-1294830.2,-1307577.4,-1323456.0,-1342299.4,-1363895.8,-1388632.5,-1416541.4,-1449230.5,-1488335.8,-1507680.9,-1548220.4,-1610500.4,-1676240.1,-1742091.0,-1805148.8,-1860537.5,-1911143.5,-1955307.0,-1991129.6,-2016546.6,-2033838.2,-2041099.8,-2037906.2,-2025961.4,-2007577.5,-1983404.2,-1954109.1,-1919553.1,-1883530.2,-1815787.1,-1806630.2,-1787732.9,-1763027.1,-1736334.5,-1697579.1,-1652024.2,-1598242.0,-1537903.5,-1475475.0,-1411118.6,-1345534.6,-1278410.5,-1221163.9,-1175716.9,-1130818.6,-1084680.6,-1035935.75,-1008757.6,-1005050.0,-1004324.75,-1002188.06,-1000137.0,-998891.2,-999031.44,-1001349.0,-1004997.06,-1010236.75,-1014893.06,-1017653.6,-1021448.44,-1045952.06,-1110527.2,-1164511.5,-1216036.4,-1264800.0,-1324134.2,-1394381.8,-1464546.9,-1534065.4,-1601587.1,-1664516.9,-1722423.2,-1769256.2,-1814909.9,-1856325.0,-1888901.9,-1907917.4,-1935481.1,-2005649.5,-2042593.2,-2075242.9,-2100573.2,-2119107.0,-2130931.8,-2135664.0,-2132128.8,-2118465.5,-2095201.0,-2064411.9,-2023492.9,-1973528.8,-1916545.6,-1855352.6,-1786367.1,-1716495.0,-1643774.0,-1561717.2,-1556137.4,-1506186.8,-1466661.6,-1430779.1,-1399950.8,-1372852.6,-1349295.5,-1329168.9,-1312094.1,-1298404.0,-1287864.9,-1280674.5,-1276726.5
-1433168.1,-1434831.6,-1438165.8,-1443412.1,-1450389.1,-1459146.4,-1469715.0,-1482038.6,-1496724.4,-1514050.9,-1536153.1,-1564516.2,-1569953.2,-1585839.5,-1628254.5,-1680037.4,-1729962.0,-1780470.0,-1830116.5,-1876024.2,-1916897.4,-1951320.0,-1977306.9,-1996924.8,-2008144.1,-2012141.8,-2009798.4,-2002563.6,-1991712.2,-1977762.1,-1960299.8,-1942968.2,-1923264.9,-1879280.8,-1886449.0,-1877390.1,-1862452.0,-1837324.1,-1804150.2,-1763816.8,-1717146.9,-1662762.6,-1604439.4,-1545228.1,-1485098.0,-1432294.6,-1386540.1,-1336169.4,-1271023.5,-1259708.4,-1264199.0,-1276183.2,-1285092.1,-1290384.5,-1294997.4,-1298599.0,-1300327.2,-1300113.1,-1298260.0,-1295917.1,-1293382.2,-1285544.6,-1274596.4,-1270582.6,-1315788.0,-1379977.8,-1436003.4,-1486610.2,-1546991.0,-1616875.0,-1685468.0,-1751507.5,-1811418.5,-1861942.1,-1905457.1,-1942644.5,-1977023.5,-2004273.9,-2020608.0,-2022549.2,-2074457.9,-2101796.8,-2120044.2,-2134965.8,-2145572.5,-2151207.2,-2151148.2,-2145046.5,-2132150.0,-2111657.8,-2082749.4,-2048168.0,-2005576.0,-1956808.5,-1903079.4,-1845741.9,-1787643.9,-1728916.6,-1667687.4,-1600808.9,-1616675.2,-1574589.1,-1545870.1,-1521498.2,-1502285.4,-1486174.2,-1472683.4,-1461505.0,-1452098.1,-1444789.9,-1439138.0,-1435360.8,-1433257.8
-1376248.6,-1378503.1,-1383096.5,-1390223.5,-1399699.6,-1411529.5,-1425687.5,-1442068.8,-1461198.8,-1483243.9,-1510098.8,-1543268.1,-1554829.5,-1580100.6,-1629816.4,-1687720.2,-1743504.5,-1798882.2,-1852275.1,-1900873.4,-1943887.8,-1979708.5,-2006322.9,-2025903.6,-2036528.9,-2038759.9,-2034062.6,-2024187.8,-2009968.5,-1992082.5,-1970106.5,-1947171.6,-1912229.5,-1880949.8,-1874311.4,-1856416.9,-1834626.1,-1801348.0,-1761450.8,-1713459.2,-1659393.4,-1600159.1,-1538259.1,-1476022.9,-1410605.9,-1353435.5,-1306433.5,-1255759.5,-1203143.9,-1171457.6,-1160971.6,-1164899.6,-1171264.1,-1174534.5,-1177953.6,-1181006.0,-1182521.6,-1182322.0,-1181062.0,-1180324.2,-1179834.9,-1175718.0,-1172349.5,-1181117.5,-1235084.8,-1297287.6,-1353480.6,-1403578.9,-1465064.8,-1536546.6,-1607163.9,-1676178.6,-1741524.8,-1799193.9,-1848769.5,-1891320.8,-1931796.8,-1966083.6,-1990412.6,-2002921.2,-2041977.8,-2084893.0,-2109969.0,-2130869.0,-2146193.0,-2155759.2,-2159088.2,-2156036.8,-2145461.0,-2126744.5,-2099031.2,-2065184.8,-2022270.8,-1972322.5,-1916754.9,-1856846.4,-1794724.2,-1732400.5,-1666027.5,-1593137.5,-1600569.2,-1554652.5,-1521269.9,-1492081.8,-1468006.9,-1447303.5,-1429584.1,-1414643.5,-1402021.6,-1392051.5,-1384382.1,-1379222.8,-1376410.4
-1363764.5,-1366746.4,-1372832.4,-1382161.5,-1394511.4,-1409811.8,-1427995.4,-1448934.1,-1472967.5,-1500180.4,-1532293.5,-1570471.9,-1589604.0,-1612811.4,-1658077.5,-1710115.9,-1759959.4,-1809084.0,-1856581.0,-1899809.0,-1937851.5,-1969354.4,-1992414.2,-2009138.5,-2017495.5,-2018665.2,-2013486.6,-2003342.8,-1989454.2,-1972465.6,-1952190.4,-1933560.1,-1914964.8,-1863240.2,-1872255.0,-1863077.6,-1846966.0,-1821135.5,-1788532.6,-1749443.6,-1704949.4,-1651838.4,-1595031.2,-1536567.1,-1476271.1,-1423812.8,-1377873.1,-1325643.2,-1263448.4,-1241428.1,-1245577.8,-1255320.4,-1262169.6,-1266670.1,-1271096.1,-1274689.0,-1276492.2,-1276394.1,-1274842.4,-1273157.9,-1271883.0,-1266316.9,-1257189.5,-1252854.1,-1306842.1,-1367296.9,-1423303.9,-1474599.1,-1535047.5,-1605248.1,-1674098.2,-1740336.1,-1799412.8,-1848558.1,-1889567.9,-1924782.5,-1957641.8,-1986245.1,-2003329.0,-2003994.2,-2065923.5,-2092169.2,-2111180.8,-2128133.2,-2141283.8,-2149709.0,-2152548.0,-2149344.8,-2139270.5,-2121470.5,-2094884.1,-2062657.0,-2022324.6,-1975740.4,-1924343.1,-1869488.4,-1813549.9,-1756434.5,-1695870.4,-1627448.4,-1636814.2,-1581271.4,-1542799.1,-1508475.2,-1479420.5,-1454008.5,-1431897.0,-1413007.1,-1396960.5,-1384110.1,-1374223.2,-1367545.4,-1363963.1
-1366318.4,-1368953.4,-1374355.0,-1382687.5,-1393752.8,-1407513.8,-1423902.8,-1442782.2,-1464578.9,-1489365.4,-1518880.6,-1554179.0,-1569243.2,-1596949.9,-1647215.9,-1704775.1,-1760371.4,-1814617.8,-1866822.6,-1913842.8,-1955075.4,-1988959.6,-2013479.1,-2030709.6,-2038685.8,-2037693.6,-2029577.2,-2015802.5,-1997193.8,-1974625.9,-1947762.4,-1921319.8,-1884121.6,-1847571.8,-1841097.9,-1822134.5,-1797856.8,-1763900.5,-1724594.4,-1677789.2,-1625908.2,-1569724.6,-1510775.1,-1450128.2,-1385769.2,-1329173.8,-1281102.6,-1226991.1,-1166935.2,-1137657.2,-1128792.4,-1129697.4,-1133247.1,-1134018.9,-1137660.1,-1141168.6,-1142780.0,-1142374.6,-1141032.6,-1141612.0,-1144849.1,-1144484.2,-1144177.2,-1150819.9,-1203898.5,-1263399.9,-1322122.6,-1373214.4,-1434207.8,-1505070.2,-1575044.8,-1643273.0,-1707584.5,-1762933.8,-1810387.6,-1852324.9,-1893296.1,-1930590.6,-1957845.0,-1972640.8,-2017919.1,-2061815.2,-2089247.0,-2113613.0,-2132595.8,-2145754.0,-2152510.0,-2152672.2,-2145010.5,-2128867.2,-2103580.5,-2071926.9,-2030944.0,-1982730.6,-1928700.1,-1869968.6,-1809756.6,-1747954.8,-1682217.1,-1609809.0,-1615011.1,-1566350.0,-1530876.9,-1498931.1,-1472030.6,-1448580.9,-1428303.9,-1411055.9,-1396434.8,-1384792.5,-1375840.5,-1369798.4,-1366527.2
-1367746.4,-1370282.8,-1375463.6,-1383459.9,-1394072.5,-1407271.8,-1422998.4,-1441124.8,-1462090.6,-1485994.4,-1514605.2,-1549039.6,-1562900.4,-1588972.5,-1638464.4,-1695027.2,-1750336.6,-1804059.0,-1855809.0,-1902452.8,-1943367.5,-1977020.4,-2001414.6,-2018602.5,-2026624.4,-2025878.0,-2018024.8,-2004596.2,-1986526.8,-1964593.1,-1938356.9,-1912442.2,-1877820.0,-1836033.6,-1833961.0,-1817636.9,-1795824.0,-1763943.4,-1726328.1,-1680790.4,-1629614.4,-1573658.5,-1515171.9,-1455454.5,-1392779.1,-1337727.6,-1290409.2,-1237870.8,-1177958.9,-1150566.4,-1145447.6,-1149712.2,-1155718.8,-1158782.4,-1163892.2,-1168045.6,-1169787.4,-1169004.1,-1166536.8,-1164952.9,-1166193.6,-1163556.0,-1159996.1,-1163205.2,-1214098.6,-1272855.0,-1329510.9,-1379686.8,-1439193.0,-1508588.6,-1577297.4,-1644411.1,-1707931.4,-1762262.2,-1809312.0,-1850214.2,-1890066.8,-1925692.5,-1950866.6,-1962781.2,-2011008.9,-2053928.6,-2081016.9,-2104821.0,-2123355.8,-2136148.5,-2142591.8,-2142474.8,-2134599.0,-2118373.5,-2093062.8,-2061428.0,-2020567.1,-1972568.6,-1918848.9,-1860296.9,-1800552.2,-1738832.1,-1673578.5,-1602131.9,-1608406.8,-1560598.2,-1526017.9,-1495057.4,-1469131.4,-1446578.9,-1427114.2,-1410581.0,-1396566.1,-1385423.1,-1376848.9,-1371066.8,-1367933.2
-1339678.8,-1342771.6,-1349100.0,-1358792.9,-1371629.6,-1387532.0,-1406413.0,-1428126.6,-1452996.8,-1481067.4,-1513976.2,-1552841.9,-1572670.5,-1599568.6,-1648319.1,-1703119.4,-1756617.5,-1808199.6,-1857831.8,-1902549.9,-1941634.6,-1973776.0,-1997016.1,-2013462.1,-2021114.9,-2020774.6,-2013631.0,-2001214.9,-1984592.6,-1964457.4,-1940437.2,-1917302.2,-1890112.4,-1841056.5,-1844498.5,-1831585.4,-1812630.0,-1783702.1,-1748590.9,-1706065.5,-1657683.6,-1602780.5,-1544905.6,-1485921.9,-1425369.2,-1371189.0,-1324486.5,-1272290.9,-1210543.0,-1187139.6,-1186395.4,-1193793.4,-1201138.8,-1205533.2,-1210821.9,-1214974.1,-1216752.0,-1216122.6,-1213603.9,-1211009.4,-1210288.2,-1206024.2,-1198941.6,-1198520.2,-1249064.9,-1308865.0,-1364680.0,-1414983.9,-1474475.2,-1543598.0,-1612007.0,-1678472.0,-1740718.5,-1791966.5,-1836418.4,-1874651.8,-1911208.5,-1943651.8,-1965313.9,-1972550.5,-2027195.0,-2063409.2,-2087546.6,-2108915.5,-2125733.5,-2137304.0,-2142885.5,-2142142.5,-2133988.0,-2117781.5,-2092473.2,-2061061.0,-2020905.4,-1973926.9,-1921678.0,-1865069.1,-1807434.5,-1747523.2,-1684231.1,-1613443.0,-1619024.8,-1564040.5,-1525004.0,-1489880.1,-1459921.8,-1433597.8,-1410635.5,-1390978.2,-1374274.5,-1360882.0,-1350585.8,-1343626.0,-1339897.4
-1360665.5,-1362828.2,-1367327.0,-1374356.0,-1383740.6,-1395484.9,-1409534.8,-1425755.8,-1444680.2,-1466409.5,-1492757.1,-1525056.0,-1535769.8,-1566601.5,-1621513.0,-1683271.8,-1743677.0,-1803684.4,-1859129.9,-1909588.2,-1954090.1,-1990658.8,-2017055.0,-2035567.6,-2044160.8,-2042616.4,-2033122.8,-2017438.9,-1996048.4,-1969799.1,-1938203.6,-1905467.4,-1849610.1,-1826365.6,-1813483.6,-1790239.1,-1763466.6,-1725474.5,-1682272.6,-1630790.4,-1573654.9,-1513448.6,-1450912.5,-1386759.5,-1320743.5,-1263617.0,-1216831.0,-1167515.9,-1115112.4,-1070094.9,-1052921.4,-1052765.8,-1054281.2,-1054010.2,-1055252.1,-1057073.4,-1058181.8,-1058563.2,-1059482.0,-1062127.8,-1066148.8,-1067094.9,-1067976.2,-1082465.6,-1142729.1,-1201060.9,-1256592.5,-1306007.9,-1366379.2,-1436831.0,-1507028.8,-1576422.1,-1643163.4,-1703944.5,-1758918.2,-1805514.2,-1850402.4,-1890736.8,-1921896.9,-1939779.0,-1973879.6,-2036208.2,-2070236.6,-2099737.8,-2122184.2,-2137851.2,-2146572.8,-2148195.5,-2141611.5,-2125675.2,-2100555.5,-2068588.1,-2026447.5,-1976295.9,-1919684.0,-1858509.4,-1792495.5,-1726251.1,-1656208.6,-1580077.0,-1581776.4,-1539221.4,-1506744.2,-1477689.5,-1453538.4,-1432672.2,-1414809.4,-1399725.8,-1386963.0,-1376867.0,-1369088.4,-1363827.6,-1360919.6
-1337910.1,-1340679.9,-1346429.0,-1355305.9,-1367116.8,-1381813.0,-1399305.9,-1419440.0,-1442626.9,-1468893.2,-1499870.8,-1536750.1,-1553476.8,-1587701.1,-1643497.9,-1706119.5,-1765869.5,-1825027.6,-1879975.8,-1929633.4,-1973132.5,-2008689.9,-2034111.9,-2051687.1,-2059391.4,-2056950.1,-2046831.6,-2030513.0,-2008581.5,-1981917.1,-1950182.1,-1917732.0,-1863494.6,-1847822.5,-1833388.1,-1810339.4,-1783872.4,-1746699.1,-1704471.9,-1653710.2,-1597333.6,-1538068.8,-1476147.4,-1412026.8,-1345265.2,-1287283.1,-1239588.6,-1189077.8,-1135903.4,-1092743.1,-1075168.2,-1073324.0,-1074088.1,-1073455.9,-1074544.4,-1076411.8,-1077497.1,-1077737.1,-1078642.6,-1081575.9,-1086142.4,-1087889.5,-1090447.9,-1105007.0,-1163207.6,-1221144.8,-1278190.1,-1328728.5,-1389726.0,-1460838.9,-1531098.2,-1599925.5,-1665635.0,-1724961.5,-1778131.6,-1823271.9,-1866797.2,-1907049.0,-1938580.8,-1958063.8,-1986684.2,-2046535.4,-2080180.6,-2109844.8,-2132806.0,-2149176.2,-2158713.5,-2161194.0,-2155430.8,-2140241.5,-2115738.2,-2084349.0,-2042957.9,-1993468.6,-1937610.4,-1876723.0,-1812096.5,-1747052.6,-1676848.8,-1599780.1,-1599215.5,-1550585.2,-1513622.6,-1480056.1,-1451468.1,-1426432.1,-1404712.2,-1386188.2,-1370473.6,-1357925.1,-1348282.8,-1341742.5,-1338194.8
-1288168.0,-1291274.9,-1297744.9,-1307691.2,-1320893.6,-1337261.1,-1356683.0,-1378999.5,-1404553.9,-1433347.4,-1466939.5,-1506685.9,-1527427.9,-1561403.9,-1617311.2,-1678563.9,-1738323.6,-1796295.2,-1849797.6,-1897794.4,-1939675.9,-1973845.1,-1998289.4,-2015271.8,-2022869.1,-2021170.9,-2012236.5,-1997492.5,-1977687.1,-1953527.9,-1924471.8,-1894197.9,-1843864.8,-1812870.0,-1802831.9,-1780958.4,-1755057.2,-1717942.4,-1674730.6,-1623791.5,-1567497.5,-1507968.6,-1446307.2,-1383578.0,-1319087.0,-1263253.4,-1216963.5,-1167393.9,-1113690.1,-1074673.4,-1061315.4,-1063603.0,-1066886.9,-1067748.6,-1070195.9,-1072878.1,-1074272.6,-1074309.8,-1074052.1,-1075213.4,-1077907.1,-1076975.0,-1075692.6,-1087082.6,-1144336.1,-1204355.4,-1259085.4,-1307939.4,-1367444.8,-1436954.4,-1506444.9,-1575380.8,-1641689.0,-1702024.2,-1754941.8,-1801116.8,-1845398.5,-1884228.0,-1913427.8,-1929383.5,-1969578.2,-2026433.5,-2058446.0,-2086074.2,-2107346.5,-2122326.5,-2130658.0,-2132245.2,-2125885.5,-2110477.0,-2085918.0,-2054681.6,-2013813.9,-1964996.2,-1910013.0,-1850060.4,-1786534.5,-1721657.9,-1652631.9,-1576274.0,-1576213.2,-1522453.6,-1482197.8,-1445728.2,-1414411.6,-1386842.6,-1362799.0,-1342196.8,-1324689.8,-1310629.0,-1299815.5,-1292472.9,-1288502.2
-1398357.5,-1400533.8,-1404964.8,-1411851.8,-1421013.1,-1432453.4,-1446135.4,-1461941.2,-1480392.1,-1501607.9,-1527447.9,-1558927.4,-1569024.2,-1594991.4,-1644763.4,-1702921.1,-1758690.5,-1814021.6,-1867311.6,-1915650.5,-1958239.1,-1993462.2,-2019181.5,-2037419.9,-2046160.4,-2045504.0,-2037481.8,-2023530.4,-2004405.4,-1981000.0,-1952792.8,-1924531.5,-1883968.0,-1849621.2,-1844566.0,-1826950.4,-1803815.2,-1770965.9,-1732668.2,-1685855.1,-1632514.1,-1575593.4,-1516154.1,-1455145.1,-1390514.0,-1334011.9,-1286182.8,-1232539.2,-1176535.6,-1142246.9,-1134544.6,-1137397.2,-1142483.0,-1144742.0,-1149839.9,-1154115.6,-1155807.0,-1154770.0,-1152364.4,-1151471.2,-1153535.8,-1151781.5,-1149534.5,-1154667.0,-1209012.6,-1265999.4,-1324032.8,-1374503.1,-1434919.2,-1505243.9,-1574746.8,-1642684.4,-1707143.8,-1763686.8,-1812264.5,-1854584.9,-1894968.9,-1932380.2,-1959447.2,-1974306.6,-2018730.0,-2065733.5,-2094692.5,-2120006.2,-2139398.5,-2152610.0,-2159156.0,-2158916.8,-2150681.2,-2133876.2,-2107998.0,-2075575.6,-2033831.4,-1984751.0,-1929681.4,-1870143.2,-1808316.6,-1746151.2,-1679627.6,-1607306.6,-1613924.6,-1570769.8,-1539092.9,-1510776.6,-1487412.4,-1467287.5,-1450084.1,-1435586.6,-1423334.1,-1413674.5,-1406243.0,-1401247.2,-1398515.6
-1340274.5,-1342904.2,-1348374.8,-1356843.5,-1368119.2,-1382164.2,-1398897.0,-1418168.4,-1440417.0,-1465686.4,-1495652.1,-1531570.1,-1546885.2,-1580175.6,-1635752.0,-1698018.4,-1757976.5,-1817260.9,-1872160.6,-1921822.9,-1965352.2,-2000922.8,-2026335.4,-2043890.1,-2051580.6,-2049241.9,-2039058.2,-2022845.2,-2001089.2,-1974709.8,-1943355.4,-1911277.1,-1858295.1,-1841501.2,-1827130.8,-1804022.8,-1777774.6,-1740340.5,-1698099.8,-1647407.0,-1591239.2,-1532050.2,-1470340.6,-1406540.8,-1340211.0,-1282564.0,-1235198.5,-1185049.6,-1132031.4,-1090014.8,-1072432.0,-1070863.5,-1071736.6,-1071138.4,-1072238.0,-1074064.8,-1075150.9,-1075456.9,-1076417.1,-1079313.0,-1083804.0,-1085417.9,-1087717.5,-1102373.6,-1159605.8,-1217526.1,-1274122.5,-1324299.4,-1384979.2,-1455681.0,-1525625.1,-1594252.5,-1659844.1,-1719145.4,-1772446.9,-1817758.9,-1861593.0,-1901840.1,-1933302.9,-1952596.2,-1980998.6,-2040475.1,-2073882.4,-2103276.2,-2126044.5,-2142279.0,-2151734.2,-2154169.2,-2148408.0,-2133244.8,-2108802.8,-2077526.4,-2036149.1,-1986694.5,-1930859.6,-1870032.1,-1805160.5,-1739709.2,-1669631.5,-1592875.5,-1592831.5,-1545528.9,-1509517.0,-1476958.0,-1449357.6,-1425243.5,-1404370.5,-1386596.5,-1371520.5,-1359496.2,-1350246.8,-1343979.9,-1340561.4
-1291749.4,-1294956.2,-1301685.0,-1312041.1,-1325806.2,-1342881.5,-1363139.6,-1386402.8,-1412984.5,-1442838.2,-1477475.9,-1518115.9,-1539720.9,-1575046.4,-1631542.0,-1693187.6,-1753173.0,-1810833.0,-1864019.6,-1911465.8,-1952526.0,-1985596.5,-2008637.4,-2023910.8,-2029494.5,-2025338.4,-2013706.9,-1996154.1,-1973432.4,-1946543.2,-1915103.2,-1883449.5,-1834499.9,-1814839.8,-1801140.0,-1778713.4,-1752967.2,-1715729.1,-1674677.5,-1625656.0,-1571672.4,-1514924.5,-1455484.4,-1393928.2,-1329542.8,-1273296.4,-1226103.8,-1174180.6,-1118585.5,-1083643.4,-1068648.4,-1067465.1,-1068179.2,-1066873.4,-1068336.8,-1070554.8,-1071764.1,-1071980.0,-1072726.0,-1075766.6,-1081134.8,-1083162.4,-1085439.5,-1097347.6,-1147844.2,-1205046.4,-1262049.5,-1311597.2,-1371282.9,-1440407.2,-1508683.0,-1575740.0,-1639775.0,-1697396.1,-1748149.5,-1792505.8,-1836128.8,-1876599.2,-1908442.8,-1928997.9,-1958251.0,-2014195.9,-2047249.2,-2076913.8,-2100680.8,-2118339.0,-2129487.0,-2133750.0,-2129908.8,-2116644.2,-2093996.2,-2064361.5,-2024886.2,-1977165.9,-1923084.9,-1863642.0,-1800680.4,-1735637.0,-1666492.9,-1589624.1,-1587560.5,-1533468.9,-1492681.0,-1455400.2,-1423160.5,-1394644.1,-1369688.1,-1348246.1,-1329998.2,-1315309.1,-1304004.2,-1296310.4,-1292138.2
