SF_6652_19,SF_6651_19,SF_6650_19,SF_6649_19,SF_6648_19,SF_6647_19,SF_6646_19,SF_6645_19,SF_6644_19,SF_6643_19,SF_6642_19,SF_6641_19,SF_6624_19,SF_6623_19,SF_6622_19,SF_6621_19,SF_6620_19,SF_6619_19,SF_6618_19,SF_6617_19,SF_6616_19,SF_6615_19,SF_6614_19,SF_6613_19,SF_6612_19,SF_6611_19,SF_6610_19,SF_6609_19,SF_6608_19,SF_6607_19,SF_6606_19,SF_6605_19,SF_6604_19,SF_6581_19,SF_6580_19,SF_6579_19,SF_6578_19,SF_6577_19,SF_6576_19,SF_6575_19,SF_6574_19,SF_6573_19,SF_6572_19,SF_6571_19,SF_6570_19,SF_6569_19,SF_6568_19,SF_6567_19,SF_6566_19,SF_6709_19,SF_6708_19,SF_6707_19,SF_6706_19,SF_6705_19,SF_6704_19,SF_6703_19,SF_6702_19,SF_6701_19,SF_6700_19,SF_6699_19,SF_6698_19,SF_6697_19,SF_6696_19,SF_6695_19,SF_6716_19,SF_6717_19,SF_6718_19,SF_6719_19,SF_6720_19,SF_6721_19,SF_6722_19,SF_6723_19,SF_6724_19,SF_6725_19,SF_6726_19,SF_6727_19,SF_6728_19,SF_6729_19,SF_6730_19,SF_6731_19,SF_6691_19,SF_6690_19,SF_6689_19,SF_6688_19,SF_6687_19,SF_6686_19,SF_6685_19,SF_6684_19,SF_6683_19,SF_6682_19,SF_6681_19,SF_6680_19,SF_6679_19,SF_6678_19,SF_6677_19,SF_6676_19,SF_6675_19,SF_6674_19,SF_6673_19,SF_6672_19,SF_6671_19,SF_6664_19,SF_6663_19,SF_6662_19,SF_6661_19,SF_6660_19,SF_6659_19,SF_6658_19,SF_6657_19,SF_6656_19,SF_6655_19,SF_6654_19,SF_6653_19
1415.051,156.29248,-2219.9185,-6394.0093,-12876.779,-21871.52,-33389.86,-47031.43,-61454.25,-74198.125,-77826.68,-61151.555,30785.254,112319.46,115277.56,86357.664,51731.414,25310.45,13674.876,16704.545,30106.814,32801.9,21554.895,10702.718,-1117.8691,-13764.658,-27619.592,-41239.3,-53447.83,-64264.95,-71530.445,-68202.58,-1147.2709,94723.25,75412.25,65382.1,63862.113,52020.316,27664.959,13557.464,202.19711,-23964.604,-54779.547,-89002.82,-127578.41,-127110.66,-90045.25,-52088.875,1.9937935,87509.6,89985.516,81586.43,67400.65,50613.355,33161.74,15108.813,-3275.0693,-21005.96,-37455.152,-53027.184,-67866.47,-80435.09,-87791.91,-83983.37,-7292.99,52099.164,93982.125,132124.83,132423.81,91843.0,55950.516,24912.336,-1247.2837,-17763.05,-29539.482,-51111.543,-61227.38,-57796.785,-68024.055,-86629.77,2480.4385,62808.387,62615.453,54490.586,45284.645,36554.64,27839.027,18045.508,7301.5913,-4482.9517,-16922.242,-31673.938,-32336.576,-20502.537,-17373.297,-29476.76,-56053.492,-89344.42,-116497.64,-93557.0,-48403.758,54230.383,73566.67,72363.414,61403.6,48208.28,35490.89,24412.78,15851.63,9643.932,5653.8984,3387.0024,2233.3105
1003.27576,-744.3169,-3502.3877,-7890.2104,-14463.221,-23523.482,-35156.36,-49045.574,-63882.676,-77581.43,-82957.805,-69504.086,21961.771,114435.336,127865.45,101308.125,62640.836,33355.566,19058.93,18592.424,29198.367,30126.275,17917.11,6808.366,-5039.635,-17479.035,-31580.621,-45207.83,-59138.117,-73537.34,-85278.79,-84511.43,-8685.15,110922.33,93513.15,80640.91,78505.28,63692.04,33695.676,12472.883,-4016.1594,-24478.361,-55703.254,-93915.36,-138157.22,-137937.84,-96639.72,-55402.895,-6977.76,85539.42,81980.664,70726.87,56478.23,41103.793,26479.715,12436.363,-1453.2874,-15362.493,-29453.174,-44182.02,-59497.12,-73294.74,-83403.13,-83767.82,-3017.3228,55992.402,100744.805,144001.48,144278.52,98450.83,59433.066,27052.291,2629.9368,-13855.321,-33293.52,-64215.543,-77349.23,-76399.07,-88232.66,-105327.61,11713.391,80295.77,76870.77,63934.145,51176.945,39946.66,30127.303,20983.363,11635.082,-224.20256,-13255.33,-28561.232,-30035.43,-20373.863,-20645.137,-34840.18,-64996.883,-104745.016,-132038.81,-99282.02,-43215.63,64025.652,79757.42,76524.82,64405.656,50614.844,37592.48,26315.42,17577.01,11111.658,6769.719,4035.4387,2355.4146
945.319,-904.8937,-3771.5088,-8304.818,-15041.6,-24265.875,-36073.832,-50156.88,-65266.438,-79126.03,-84460.72,-70583.44,25534.686,118150.08,127630.37,98015.55,57818.367,28643.748,15716.941,16248.202,27617.803,29550.908,18411.48,8292.802,-2741.9302,-14817.9375,-28874.713,-42668.207,-57043.418,-72471.875,-85666.78,-86329.57,-1460.7979,105507.38,87363.016,74592.19,72848.18,59538.273,31559.72,12026.227,-3579.41,-23105.951,-53552.656,-90202.164,-132768.25,-131650.69,-89819.25,-47350.32,4971.0537,80234.21,76702.74,66323.35,52833.418,38310.758,24731.941,11589.594,-1539.9598,-14666.847,-27794.773,-41357.043,-55622.45,-68339.54,-77280.82,-76803.09,-11032.05,46569.895,91997.67,135950.17,137420.73,93741.51,56930.676,26445.387,2051.7034,-13542.055,-30874.787,-59672.74,-71628.44,-70108.88,-81907.83,-99790.56,5273.149,82501.95,76959.56,62272.92,48604.61,37181.12,27620.688,18934.365,10157.452,-1212.2305,-13884.945,-28869.723,-29707.445,-18862.625,-17627.629,-29987.697,-59516.766,-100274.63,-130728.05,-101781.61,-45138.06,63859.06,80265.63,77178.16,65098.715,51297.508,38272.664,26952.0,18101.93,11522.883,7042.2134,4189.7285,2399.8838
1220.8939,341.46347,-1560.8162,-5152.7676,-11053.608,-19663.756,-31194.842,-45476.95,-61319.957,-76607.89,-84019.06,-72607.305,19887.027,110194.13,119743.41,92464.94,55392.64,27548.676,14749.183,15263.056,26486.742,28164.307,17112.693,7360.4556,-2874.736,-13290.964,-25220.086,-37040.938,-49881.727,-64425.227,-77826.23,-79775.3,-8199.494,97378.945,81519.14,70287.89,69506.64,56230.63,29183.895,10080.587,-3301.218,-20351.352,-47557.49,-83330.66,-126224.1,-126750.8,-87452.27,-50678.293,-7553.345,78322.49,74542.15,63695.58,50636.824,36907.984,23933.799,11385.27,-1109.1805,-13639.918,-26289.713,-39397.023,-53248.06,-66255.44,-76203.27,-77224.52,-2005.8247,50102.613,90533.35,132058.94,132020.92,87724.8,51364.06,22609.451,2560.6816,-10513.04,-27667.21,-56559.664,-68021.11,-66777.97,-78225.16,-95037.125,11228.1455,76357.76,70506.12,56038.938,43020.15,32510.32,24028.875,16574.92,8983.641,-1212.0354,-12866.088,-27277.088,-28100.404,-17609.42,-16634.484,-28658.746,-56624.242,-94639.87,-122084.86,-93254.56,-40391.836,66829.4,80428.55,75120.37,61488.41,46759.03,33381.293,22207.703,13883.765,8052.1543,4460.817,2543.5745,1710.6772
1151.0688,-864.4352,-3990.8667,-8895.78,-16041.403,-25565.75,-37412.023,-51095.67,-65243.875,-77319.836,-79881.07,-61874.543,33543.094,119096.375,123316.75,92916.07,55534.355,27636.102,15178.927,17587.025,30836.67,33500.438,22162.463,11060.544,-1326.5968,-14836.113,-29782.2,-44845.27,-58555.5,-70440.625,-78024.305,-74175.78,-159.89778,98522.44,80262.734,70785.11,69970.22,58020.273,32552.498,17072.229,1180.0033,-27522.443,-60762.715,-96436.03,-135464.56,-133433.95,-92999.69,-50350.555,8951.086,86463.39,88574.04,81415.1,68019.35,51404.395,33797.293,15297.183,-3700.9094,-21996.13,-38707.39,-54201.26,-68493.39,-79916.84,-85850.33,-81685.09,-13330.126,49092.008,95789.305,137505.38,139476.47,98600.67,61633.86,28809.666,24.233332,-21099.85,-34746.816,-56704.406,-67248.54,-62779.598,-71500.03,-88119.21,902.3796,68270.984,67944.71,59265.105,49334.816,39809.758,30286.201,19735.297,8314.117,-4173.221,-17466.59,-32822.285,-33700.645,-22132.584,-19517.988,-32287.7,-60092.215,-95444.22,-123725.08,-99309.5,-50312.625,54440.227,75095.4,74932.33,64695.5,51909.59,39289.727,28024.215,19042.299,12265.321,7601.939,4616.8696,2721.222
987.6468,-1314.9227,-4669.117,-9709.187,-16922.28,-26493.758,-38390.402,-52136.055,-66274.05,-78364.5,-80971.805,-63085.633,31895.62,119937.5,128764.42,99452.77,59922.27,30758.504,17677.545,18745.525,30690.705,32427.742,20399.621,8956.653,-3584.0278,-16979.516,-31735.32,-46139.457,-59431.87,-71490.8,-80047.195,-76695.71,-9782.849,105803.57,90119.72,80837.5,80004.03,66552.01,36591.55,15341.334,-4121.9863,-30858.217,-64645.477,-102001.195,-143727.39,-142427.77,-100371.695,-57869.797,-5382.5156,91341.805,93360.93,84567.58,69655.84,51985.477,33999.32,15928.114,-2302.0972,-20300.94,-37704.68,-54715.992,-71148.89,-84637.7,-92022.305,-87887.04,-3620.8098,59109.555,105168.086,148292.45,149135.58,105206.14,66186.26,31860.162,1934.2745,-19130.432,-37858.152,-65894.28,-78157.58,-73810.03,-82319.03,-96176.695,10726.731,69713.016,69776.53,60772.12,50735.316,41041.31,31670.215,21665.123,10681.075,-1983.4789,-15387.4795,-31061.209,-32697.045,-22368.69,-21475.396,-34472.35,-62971.426,-102092.99,-132188.31,-103537.51,-51500.047,56350.668,77014.71,76843.24,66570.33,53737.496,41007.426,29571.424,20384.02,13351.5625,8407.091,5103.7114,2878.2776
1396.845,-754.31696,-4057.558,-9154.2705,-16473.793,-26097.809,-37902.535,-51361.99,-65014.938,-76382.36,-78022.39,-58823.977,34087.05,117914.5,123211.53,94357.07,58298.965,30342.025,17323.924,19760.494,32797.613,34890.99,22799.799,10769.084,-2531.477,-16838.146,-32265.512,-47263.27,-60439.234,-70728.55,-75757.086,-69144.75,-2912.939,100715.5,83775.195,75851.87,75228.3,61965.086,35267.71,18158.404,181.66196,-31150.416,-66520.39,-103229.29,-142639.11,-140065.33,-98589.87,-56903.195,1269.1755,90249.89,95704.89,89310.42,75583.07,57594.297,38134.22,17538.334,-3699.5251,-24142.59,-42805.633,-60083.477,-75651.266,-87510.125,-92639.77,-86116.945,-8416.798,56245.605,103538.016,145871.83,147520.81,105772.45,67102.22,31623.41,-255.031,-23390.496,-38194.156,-61104.434,-72245.54,-67068.9,-74229.21,-88309.01,3124.4402,62635.754,65409.41,59478.46,51210.25,42278.523,32419.193,20862.436,8516.319,-4543.0996,-17931.61,-33428.605,-34829.43,-23925.648,-22025.498,-35473.03,-63369.777,-97972.91,-125160.18,-99437.875,-51706.14,52018.31,73810.86,74562.82,64924.293,52489.44,39991.54,28723.848,19699.496,12845.835,8114.113,5052.173,3071.6682
1023.4068,-940.8852,-3971.6794,-8724.14,-15690.733,-25064.037,-36834.5,-50550.316,-64820.113,-77149.234,-80124.01,-62784.633,31823.666,118554.55,124425.62,94288.766,55980.97,27875.36,15517.376,17574.428,30497.938,32963.41,21548.871,10546.443,-1705.0925,-15038.836,-29868.023,-44784.82,-58531.848,-70932.11,-79458.336,-76300.805,-1862.4801,101445.47,82800.68,72427.52,71122.82,58900.973,32714.4,16166.257,-178.68546,-27465.4,-60206.465,-96113.43,-135793.52,-134175.03,-93721.77,-50874.535,7223.3906,87030.695,88458.99,80652.32,66948.87,50308.61,32986.3,15023.685,-3296.3037,-21105.936,-37667.043,-53178.348,-67871.2,-79798.5,-86262.1,-82528.52,-12198.49,50220.39,96591.27,138395.94,140064.95,98537.77,61407.094,28831.412,614.4477,-19722.768,-34683.375,-57926.66,-68651.52,-64589.32,-74178.06,-91349.55,2858.891,70073.72,69165.3,59715.89,49347.457,39624.254,30258.982,20150.5,8956.192,-3501.1382,-16777.814,-32203.8,-33233.64,-21957.443,-19802.71,-31924.451,-59402.41,-96198.85,-125419.54,-99700.32,-49448.223,55459.508,75393.57,74835.875,64391.668,51525.8,38904.42,27678.49,18754.97,12028.508,7406.6704,4445.5913,2567.8342
1167.1385,-335.9159,-2911.233,-7190.4526,-13702.434,-22686.852,-34164.84,-47739.83,-61973.996,-74559.09,-78170.21,-61978.266,26867.088,112978.52,121857.59,94610.14,57706.3,29915.703,17757.172,19381.285,31524.383,33187.92,21088.623,9625.942,-2790.0527,-16019.07,-30628.152,-45034.76,-58350.957,-70419.15,-78751.79,-75175.99,-4760.3643,103594.74,85540.49,75418.32,73946.48,61044.164,33618.387,15491.761,-1842.8147,-28408.375,-61451.113,-97933.57,-138349.02,-136864.14,-95981.7,-53318.383,2600.386,88276.44,89906.92,81761.52,67680.13,50714.074,33209.043,15318.113,-2828.3372,-20620.79,-37496.57,-53639.066,-68961.32,-81504.97,-88305.1,-84433.516,-9082.926,53917.2,100043.55,142042.81,143110.11,100581.3,62626.55,29335.52,609.6546,-19260.217,-35286.945,-60214.484,-71362.49,-67382.09,-76863.76,-93141.78,5538.181,68310.99,68263.97,59405.613,49474.785,39951.72,30665.807,20537.855,9158.122,-3474.2632,-16557.158,-31764.684,-33138.39,-22559.959,-21023.098,-32632.975,-59784.832,-96667.63,-123351.55,-94559.59,-46341.027,55223.766,73478.984,72206.7,61450.85,48538.215,36029.625,25061.793,16536.17,10252.713,6124.265,3645.655,2244.3877
1046.8599,-951.7952,-4010.5234,-8771.952,-15725.954,-25060.555,-36755.93,-50356.41,-64445.145,-76574.61,-79374.31,-61991.78,31288.668,117903.625,124786.38,95259.734,57079.133,28963.057,16491.64,18400.727,31161.426,33430.8,21784.15,10572.412,-1862.144,-15362.439,-30347.424,-45418.234,-59324.875,-71865.01,-80532.9,-77546.32,-3019.4548,99813.58,83352.805,74587.48,74594.4,62346.223,35153.76,17280.662,-865.8309,-30349.7,-63485.227,-99199.734,-138525.06,-135973.16,-94210.21,-50625.758,7732.028,86769.02,88970.07,81702.57,68153.484,51416.094,33860.605,15532.308,-3229.5881,-21535.535,-38579.52,-54455.633,-69296.93,-81043.16,-86888.43,-82308.33,-12225.698,50163.2,97188.74,140221.62,142640.31,101446.0,64436.957,31562.426,2270.847,-20768.434,-37176.844,-61044.125,-71992.29,-66898.23,-74675.336,-89207.29,3748.436,70990.195,69942.75,60394.418,49957.13,40142.062,30645.803,20362.15,8976.118,-3610.7214,-16843.584,-32368.207,-33644.83,-22631.23,-20781.205,-33036.78,-60577.42,-97598.27,-126453.29,-99700.016,-49478.363,54934.43,74941.43,74571.88,64296.363,51561.336,39013.965,27822.275,18912.53,12174.916,7533.88,4541.6826,2628.2705
986.2182,-1154.2859,-4364.3423,-9320.984,-16516.479,-26148.434,-38219.344,-52271.414,-66932.96,-79595.195,-82701.086,-64961.105,34127.63,122198.266,126949.75,95013.31,55071.316,26308.713,14003.52,15938.05,28682.617,31413.332,20564.22,10246.793,-1317.9254,-14046.814,-28510.07,-43072.49,-56750.215,-69691.89,-79500.625,-77353.31,-4503.781,100535.58,83035.87,73258.85,72429.03,60596.426,33858.113,15695.369,-1652.3446,-28101.215,-60770.26,-97073.09,-137430.23,-135564.02,-93653.555,-49363.113,8076.8506,86143.59,86713.61,78628.984,64908.23,48515.566,31779.02,14636.112,-2826.241,-19965.523,-36161.125,-51587.613,-66336.97,-78422.766,-84997.375,-81728.02,-13551.358,48886.844,96271.78,139670.47,141801.08,99705.26,62379.31,29887.557,1777.7355,-18695.066,-35023.535,-59972.625,-70475.94,-65649.875,-74539.74,-90222.21,5453.7476,70766.73,68805.4,58268.05,47528.348,37859.773,28944.113,19586.67,9252.19,-2665.8875,-15777.455,-31067.55,-31953.916,-20740.24,-18668.934,-31017.867,-59076.184,-97206.21,-128648.62,-104035.734,-50924.258,57917.383,78445.58,77685.49,66864.9,53599.504,40621.28,29068.453,19831.645,12836.165,7964.3022,4786.192,2712.0603
1152.9323,-123.400055,-2425.423,-6401.442,-12560.089,-21138.766,-32212.773,-45471.395,-59658.945,-72430.49,-76632.64,-61923.996,28468.748,111703.35,116531.98,87225.14,50356.48,23730.662,13261.317,16313.443,29654.096,32585.969,21777.766,11491.28,10.532531,-12565.812,-27084.777,-42554.754,-57620.363,-72321.875,-83553.51,-83367.16,11699.858,96607.52,75735.305,64973.516,64941.38,54968.156,31432.787,17290.408,1421.5262,-27152.342,-57904.46,-91415.15,-128023.914,-124641.19,-82580.5,-36176.508,22024.785,74746.65,75484.49,69331.27,58016.254,43879.992,28987.316,13059.191,-3467.364,-19442.318,-33903.098,-46756.12,-58617.465,-67850.69,-72382.03,-69125.62,-20375.924,34108.742,81766.37,125451.51,129267.555,91362.734,57891.992,28910.588,3467.3325,-19102.873,-33115.68,-53287.12,-63109.26,-58291.586,-67730.51,-86289.52,-10291.0,78316.03,73406.08,60809.473,48338.473,37619.105,27876.363,17774.896,6977.8496,-4881.3164,-17541.268,-32356.416,-32712.703,-20488.846,-17018.484,-27420.049,-53518.754,-89366.76,-117642.586,-92869.09,-45749.418,54931.758,72217.61,70472.445,59591.91,46738.305,34461.5,23780.68,15509.025,9471.558,5537.774,3248.332,2031.8268
1070.3367,-437.05283,-2993.852,-7242.784,-13737.76,-22765.062,-34401.375,-48313.34,-63170.89,-76739.086,-81717.55,-67323.27,24462.05,114514.11,124612.08,96874.83,58317.945,29449.201,16704.36,17485.416,28999.498,30709.996,19171.912,8645.716,-2705.5923,-14958.9,-29019.287,-42843.695,-56719.457,-70992.48,-82776.24,-81931.23,-5561.868,104195.31,87279.61,76455.65,75294.36,62269.05,33422.887,13433.372,-3769.2349,-26329.65,-58202.027,-95148.58,-136862.53,-135464.89,-93152.125,-49352.098,3940.3884,83805.08,82231.93,72726.945,58824.05,43159.082,28054.26,13166.339,-1847.7826,-16792.271,-31492.34,-46355.62,-61463.51,-74363.45,-82500.61,-80885.305,-10953.5,49390.36,96159.1,140280.19,141977.1,98532.61,61000.613,29036.93,2347.9187,-15760.291,-33602.93,-61593.535,-73577.36,-70393.69,-80199.76,-95720.25,7915.865,76006.73,72719.39,60273.664,48194.754,37674.38,28391.344,19292.338,9689.209,-2077.427,-14777.667,-29708.184,-30849.61,-20341.477,-19283.219,-31280.06,-59685.81,-98459.78,-126263.64,-96748.44,-44374.473,60716.355,77255.695,74505.984,62713.02,49141.867,36284.03,25142.465,16536.875,10233.762,6089.297,3590.6782,2165.5872
958.185,-1478.5571,-4986.6265,-10244.721,-17728.127,-27608.793,-39857.484,-53968.83,-68540.016,-80891.086,-83395.414,-64609.11,36481.11,124231.836,128588.164,96146.34,55880.598,26908.623,14270.978,16109.121,28799.12,31471.158,20475.781,9925.487,-1911.9685,-14929.861,-29453.23,-43653.715,-56675.316,-68576.06,-77206.18,-74365.9,-7808.1616,101908.02,84631.4,74625.97,73324.77,60721.625,33342.08,14364.486,-2933.4604,-28127.506,-60557.445,-96883.01,-137807.81,-136850.14,-96500.63,-55303.77,-2683.9216,90995.61,92413.12,83418.984,68533.06,51068.234,33329.426,15450.516,-2566.4949,-20278.002,-37269.49,-53774.99,-69754.34,-83127.1,-90757.984,-87312.66,-6210.5605,56119.812,100985.125,142573.98,143186.03,100080.34,62079.414,29134.982,1058.6556,-17886.582,-34315.1,-60460.797,-71384.69,-67515.85,-77297.086,-93403.99,8822.0,68163.695,67394.695,57994.76,47925.03,38550.08,29735.357,20372.324,10003.242,-2046.4462,-15429.597,-30856.258,-31772.78,-20692.355,-18889.33,-32139.338,-60843.81,-98869.6,-130395.34,-106169.5,-53420.99,57376.234,79099.12,78962.4,68477.94,55349.44,42355.266,30672.57,21220.703,13968.981,8813.383,5345.7334,2978.6277
1060.5667,-554.27966,-3208.8945,-7576.865,-14189.79,-23316.664,-35055.09,-49089.746,-64170.12,-77874.37,-82808.94,-68045.69,28682.25,118019.68,124042.85,93278.51,53456.027,24666.082,13095.729,14985.557,27391.201,30058.605,19504.508,9852.83,-751.87244,-12494.32,-26346.44,-40515.754,-54962.08,-70280.086,-83503.62,-84373.67,1373.5466,98600.83,80964.52,70418.32,70118.73,58876.83,32368.8,14035.175,-2536.8738,-25933.668,-56477.934,-91762.33,-131638.33,-129307.62,-86495.6,-41845.13,15246.878,77438.84,76438.63,68345.7,55686.164,41097.703,26916.967,12526.431,-2136.149,-16678.719,-30647.553,-44288.566,-58003.07,-69400.734,-75959.61,-73373.11,-16660.115,40327.72,87209.03,132015.47,134874.75,93772.29,58597.027,28898.719,3798.904,-15550.46,-32402.533,-58377.816,-68946.734,-64623.445,-73944.484,-90150.92,1354.8932,79154.46,73374.984,59055.96,45988.06,35242.613,26190.191,17486.643,8319.888,-2818.943,-15244.043,-29931.736,-30388.314,-18837.316,-16407.656,-27290.713,-55025.348,-94470.484,-125608.984,-99903.71,-46717.7,60565.508,77995.05,75466.414,63729.63,50128.36,37235.035,26016.748,17261.809,10807.581,6486.6377,3836.9778,2275.509
814.4836,-1373.1903,-4538.047,-9308.143,-16176.324,-25380.627,-36992.66,-50698.145,-65289.777,-78517.11,-83300.86,-69566.195,26615.543,120221.99,129680.98,99369.586,58495.633,28842.898,15968.502,16801.955,28381.715,30493.55,19334.012,9014.604,-2480.867,-15148.236,-30073.271,-45501.36,-61796.234,-79243.234,-94192.09,-97003.484,11405.842,106964.34,88218.14,74533.9,73162.95,60896.324,33769.84,14304.905,-2760.985,-25283.309,-55908.125,-91541.8,-132332.25,-129081.984,-85136.766,-40172.695,14375.43,72897.664,71048.41,62632.71,50634.332,37121.863,24144.105,11227.448,-1842.6178,-14885.11,-27653.168,-40376.74,-53379.22,-64263.74,-70991.31,-68550.21,-14392.744,38764.31,85260.01,131072.67,134757.81,93523.96,58478.805,29085.695,4328.1577,-14567.202,-32576.52,-60601.18,-73266.195,-70972.445,-82351.74,-100821.984,-6485.6196,93333.36,85061.1,68146.57,52589.98,39756.023,29121.914,19567.42,10060.145,-1851.258,-15052.804,-30277.996,-30924.422,-19701.389,-18062.967,-30208.668,-60129.285,-101831.26,-133133.5,-103883.31,-46040.03,62082.89,79008.62,76757.5,65447.652,52217.59,39545.684,28366.035,19466.586,12704.849,7944.14,4763.6323,2622.2273
884.4735,-1388.9249,-4673.9917,-9570.909,-16531.814,-25712.412,-37075.137,-50174.695,-63643.695,-75180.53,-77690.51,-61076.625,29850.127,118028.1,127355.78,98726.195,59669.42,30879.842,18373.709,19999.213,32504.809,34440.613,22291.27,10498.624,-2718.917,-17204.246,-33395.234,-50217.457,-66090.984,-80365.125,-89822.695,-86821.2,4967.8496,108810.45,88652.31,77182.195,75991.6,63459.92,36696.03,19804.943,1939.9445,-29260.602,-64082.746,-101194.81,-140734.08,-137680.53,-94392.62,-46142.02,17472.83,81343.88,82573.82,76199.74,64010.402,48376.094,31767.744,14361.468,-3575.4011,-21021.938,-37059.363,-51702.008,-65030.953,-75091.68,-79805.18,-75700.43,-16595.709,44350.133,94688.12,139516.94,142939.62,101989.13,64714.8,31335.184,1541.6797,-22547.14,-38494.344,-61789.625,-73785.5,-69924.21,-79193.49,-96376.7,-3364.2205,80651.89,78643.3,67855.22,55868.906,44564.766,33703.812,22197.936,9709.858,-3756.1802,-17566.11,-33486.266,-34958.168,-24049.996,-22298.287,-34254.848,-62163.535,-100587.664,-129321.555,-100276.47,-48673.34,53661.766,73052.375,73102.89,63480.918,51380.094,39329.32,28451.46,19682.762,12928.203,8150.7134,4936.507,2752.9868
1053.9558,-431.89487,-2929.2346,-7052.306,-13331.841,-22034.46,-33234.066,-46625.094,-60919.805,-73998.52,-78815.4,-65241.625,22997.195,111749.125,122774.75,96120.625,58140.766,29730.215,17499.691,18570.55,30255.842,31903.236,20083.332,9154.323,-2724.7522,-15628.739,-30350.445,-45088.38,-59950.566,-75037.32,-87070.06,-86782.31,1403.6572,105992.57,87163.69,74880.74,73506.66,60852.15,33419.07,14503.187,-2463.2808,-26045.168,-57466.19,-93536.05,-133927.25,-132186.69,-90421.33,-46491.91,10150.199,80973.836,79675.72,70995.55,57668.684,42369.387,27559.246,12812.106,-2117.9094,-16945.006,-31358.09,-45712.76,-60112.926,-72121.97,-79253.6,-76818.93,-12993.414,45416.16,91939.555,135598.98,137701.31,95776.72,59544.98,28714.22,2749.501,-16222.657,-33292.75,-60089.246,-72033.79,-69370.08,-80242.805,-98253.664,1850.9152,81633.516,77238.33,64033.582,51043.324,39728.848,29725.027,19935.611,9652.215,-2582.186,-15560.9,-30664.91,-31790.549,-21078.291,-19772.52,-31527.715,-59887.023,-98384.69,-125140.734,-94749.55,-43327.71,58751.598,74566.09,72070.26,60783.344,47745.53,35352.383,24569.352,16219.331,10073.639,6016.992,3555.9814,2142.6045
451.21252,-1354.652,-4085.1555,-8291.993,-14511.012,-23020.352,-33836.477,-46569.117,-59764.293,-71263.414,-73996.62,-57742.074,25760.002,109549.125,119858.23,94251.69,58665.32,32166.545,20721.65,22757.568,34920.473,36043.742,22960.027,10299.293,-3435.3167,-17657.926,-33018.875,-48591.832,-62740.016,-74770.086,-81942.63,-77276.15,-734.84906,102614.65,85812.75,76896.91,76430.67,62862.65,35867.586,18315.584,121.994545,-31085.334,-65163.95,-101080.94,-140052.14,-137469.52,-96257.03,-53488.062,5566.645,88414.055,91628.734,84769.88,71093.375,53869.28,35459.137,16185.777,-3581.501,-22744.42,-40449.92,-56867.414,-71850.484,-83448.76,-88855.164,-83388.766,-9686.722,53038.28,99768.27,141915.23,143889.16,102818.11,65322.95,31436.672,954.7508,-22542.783,-38006.09,-61265.77,-73037.72,-68616.055,-76396.22,-91363.125,1567.8679,70571.695,71346.96,63370.598,53447.336,43407.902,32999.574,21277.111,8508.825,-5049.375,-18664.094,-33843.402,-35135.285,-24675.691,-23360.664,-35281.074,-62171.453,-98054.85,-122885.086,-92365.61,-46053.67,52207.49,70643.48,70299.516,60464.496,48348.277,36443.18,25895.129,17584.057,11204.773,6732.4937,3792.9817,1930.5365
1257.5591,-119.99945,-2593.978,-6816.5806,-13292.121,-22218.29,-33592.66,-47003.426,-61076.445,-73435.04,-76767.0,-60191.832,29394.615,111726.7,116798.01,88628.41,53410.535,26894.545,15331.195,18241.592,31440.896,33767.34,22050.088,10740.573,-1586.8867,-14561.408,-28756.973,-43184.008,-56275.113,-67819.945,-75442.24,-71956.31,-124.21891,96331.32,78188.13,68610.68,67633.055,55534.406,30421.617,15485.646,574.24133,-26519.18,-58442.902,-93143.74,-131666.16,-130136.05,-91139.16,-50657.926,5359.525,86711.13,88989.4,81364.36,67660.48,51018.152,33522.02,15232.035,-3504.2146,-21572.848,-38186.223,-53685.523,-68165.68,-79999.02,-86395.586,-82265.23,-10844.619,49912.168,94299.99,134450.39,135877.61,95468.625,59269.87,27434.176,-201.55498,-19669.725,-32527.62,-54230.71,-64693.227,-60607.85,-69608.72,-86526.79,1256.1993,65840.74,65565.65,57156.797,47534.527,38322.97,29067.23,18702.92,7422.31,-4772.886,-17379.64,-32217.49,-33058.566,-21559.34,-19008.244,-30983.623,-57578.867,-91936.336,-118908.64,-93808.016,-47734.348,54056.59,73132.086,72124.2,61389.99,48387.465,35781.52,24745.078,16181.525,9919.416,5848.878,3474.2668,2200.3403
