column,mean_LOO_best,mean_Val_best,mean_mean_PCE,mean_std_PCE,mean_LOO_LAR,mean_LOO_full,mean_Val_LAR,mean_Val_full,S1_Ec,ST_Ec,S1_Rel,ST_Rel,S1_Erat_1,ST_Erat_1,S1_E50_1,ST_E50_1,S1_c_1,ST_c_1,S1_phi_1,ST_phi_1,S1_k0_1,ST_k0_1,S1_Erat_2,ST_Erat_2,S1_E50_2,ST_E50_2,S1_c_2,ST_c_2,S1_phi_2,ST_phi_2,S1_k0_2,ST_k0_2
SM_6605_19,0.03648195,,85744.7540977077,7014.9665309145,0.03648195,0.17438,,,0.3303305422452173,0.3303305422452173,0.00010909603720771965,0.00010909603720771965,0.0014633786628240643,0.0014633786628240643,0.0029677306349036574,0.0029677306349036574,0.0009456030140246881,0.0009456030140246881,0.0,0.0,0.004433396006207636,0.004433396006207636,0.21674585253276335,0.21674585253276335,0.025411089280009257,0.025411089280009257,0.0,0.0,0.002154260199342447,0.002154260199342447,0.41543905138749987,0.41543905138749987
SM_6604_19,0.032841300000000004,,105516.57275099702,8612.238615498412,0.032841300000000004,0.16185875,,,0.31726062255898213,0.31726062255898213,0.0,0.0,0.0008274188536114673,0.0008274188536114673,0.0017016293964205054,0.0017016293964205054,0.0014923828318241788,0.0014923828318241788,0.0,0.0,0.00019471805210252168,0.00019471805210252168,0.12817069105771356,0.12817069105771356,0.010973825389068811,0.010973825389068811,0.0,0.0,0.0010095536422195543,0.0010095536422195543,0.5383691582180574,0.5383691582180574
SM_6581_19,0.029306324999999998,,79884.58450492538,7771.347562755503,0.029306324999999998,0.151485525,,,0.27159234763526874,0.27159234763526874,0.0004314886330957774,0.0004314886330957774,0.0005494846021979855,0.0005494846021979855,0.0016562074158497097,0.0016562074158497097,0.00217298715842381,0.00217298715842381,0.0011269688821359926,0.0011269688821359926,0.00024858083230433345,0.00024858083230433345,0.06176577557949299,0.06176577557949299,0.003617933864141835,0.003617933864141835,8.85056001682715e-05,8.85056001682715e-05,0.0013399235079441158,0.0013399235079441158,0.6554097962889764,0.6554097962889764
SM_6580_19,0.033988475,,33767.1559407648,6052.262155163321,0.033988475,0.131736625,,,0.13788371465491017,0.13788371465491017,0.0,0.0,0.0002192306386842572,0.0002192306386842572,0.0013580062030451596,0.0013580062030451596,0.0009625887975216931,0.0009625887975216931,0.001591948776162629,0.001591948776162629,0.0007073709446567902,0.0007073709446567902,0.10383979420652734,0.10383979420652734,0.010150142389207192,0.010150142389207192,0.00025632920491294855,0.00025632920491294855,0.005674493285225736,0.005674493285225736,0.737356380899146,0.737356380899146
SM_6579_19,0.041085649999999994,,-5003.4574635093495,5049.409111027778,0.041085649999999994,0.12281460000000001,,,0.0028212736400872467,0.0028212736400872467,0.00011656673104976495,0.00011656673104976495,0.0003389406602160309,0.0003389406602160309,0.0025999788484669818,0.0025999788484669818,0.007074760887762619,0.007074760887762619,0.0023274028846146204,0.0023274028846146204,0.0007944902377439748,0.0007944902377439748,0.21652965134376634,0.21652965134376634,0.05162706736093685,0.05162706736093685,0.00021044167990373646,0.00021044167990373646,0.012050378207797773,0.012050378207797773,0.703509047517654,0.703509047517654
SM_6578_19,0.053826725000000006,,-40834.04594355733,5174.6512048644645,0.053826725000000006,0.1677731,,,0.08986634955378217,0.08986634955378217,0.0024652441097963687,0.0024652441097963687,0.0007474974210639214,0.0007474974210639214,0.0,0.0,0.0003785293147136847,0.0003785293147136847,0.0005192459032467275,0.0005192459032467275,0.005915521051649947,0.005915521051649947,0.2722305531793746,0.2722305531793746,0.11923466828626397,0.11923466828626397,0.005234845068904066,0.005234845068904066,0.010435048499823105,0.010435048499823105,0.4929724976113814,0.4929724976113814
SM_6577_19,0.06829080000000001,,-73028.6682562751,6089.904591778954,0.06829080000000001,0.24583942500000003,,,0.3134421811346426,0.3134421811346426,0.0,0.0,0.0017353503395085598,0.0017353503395085598,0.0,0.0,0.0004411423096029249,0.0004411423096029249,0.0004267022601736151,0.0004267022601736151,0.005339035430096438,0.005339035430096438,0.23827858909328775,0.23827858909328775,0.1596536232350306,0.1596536232350306,0.005213951863449546,0.005213951863449546,0.0039496747716925955,0.0039496747716925955,0.27151974956251534,0.27151974956251534
SM_6576_19,0.078542725,,-95477.01085463709,7162.723620437973,0.078542725,0.2846851,,,0.47075733646106743,0.47075733646106743,0.0,0.0,0.0005315050856529128,0.0005315050856529128,0.0,0.0,0.0,0.0,0.0,0.0,0.0025688056325419684,0.0025688056325419684,0.17697127520052558,0.17697127520052558,0.16770110159710738,0.16770110159710738,0.0,0.0,0.000865003248180687,0.000865003248180687,0.18060497277492413,0.18060497277492413
SM_6575_19,0.072563175,,-107246.7930813063,7994.694059041222,0.072563175,0.27621582499999997,,,0.5164676756817188,0.5164676756817188,0.00047868485357741974,0.00047868485357741974,0.00047260931833231393,0.00047260931833231393,0.0,0.0,0.0,0.0,0.0,0.0,0.0026378855811982176,0.0026378855811982176,0.11784445755374023,0.11784445755374023,0.14555690695673862,0.14555690695673862,0.0028423940384718752,0.0028423940384718752,0.0005923771881803194,0.0005923771881803194,0.2131070088280423,0.2131070088280423
SM_6574_19,0.0571864,,-110833.38574790479,8556.408386590634,0.0571864,0.23862025,,,0.4730270789492368,0.4730270789492368,0.0006639004212124971,0.0006639004212124971,0.0008840544877028111,0.0008840544877028111,0.0,0.0,0.00045919295974328385,0.00045919295974328385,0.0,0.0,0.005016141768544091,0.005016141768544091,0.07514022663304834,0.07514022663304834,0.1108386433965621,0.1108386433965621,0.0031297234022900867,0.0031297234022900867,0.005069360382403504,0.005069360382403504,0.32577167759925646,0.32577167759925646
