column,mean_LOO_best,mean_Val_best,mean_mean_PCE,mean_std_PCE,mean_LOO_LAR,mean_LOO_full,mean_Val_LAR,mean_Val_full,S1_Ec,ST_Ec,S1_Rel,ST_Rel,S1_Erat_1,ST_Erat_1,S1_E50_1,ST_E50_1,S1_c_1,ST_c_1,S1_phi_1,ST_phi_1,S1_k0_1,ST_k0_1,S1_Erat_2,ST_Erat_2,S1_E50_2,ST_E50_2,S1_c_2,ST_c_2,S1_phi_2,ST_phi_2,S1_k0_2,ST_k0_2
SF_6574_19,0.016925925,,-1626643.749327022,59783.59476455826,0.016925925,0.048075175,,,0.07927791002435611,0.07927791002435611,7.625959207840935e-05,7.625959207840935e-05,0.0,0.0,0.00010392055058983907,0.00010392055058983907,0.00047881083555321747,0.00047881083555321747,0.0,0.0,0.0038791606356937324,0.0038791606356937324,0.0003829878273734095,0.0003829878273734095,0.027083131301107417,0.027083131301107417,0.0,0.0,0.00023826656393569282,0.00023826656393569282,0.8884795526693122,0.8884795526693122
SF_6573_19,0.016099250000000002,,-1569134.109835541,61353.04933389772,0.016099250000000002,0.045753275,,,0.07343622591628671,0.07343622591628671,0.000437000967066517,0.000437000967066517,0.0,0.0,0.000105584836543088,0.000105584836543088,7.599570435079482e-05,7.599570435079482e-05,0.0,0.0,0.0035790054199347195,0.0035790054199347195,0.0005023118164955149,0.0005023118164955149,0.026116105751067997,0.026116105751067997,0.0,0.0,0.0,0.0,0.8957477695882547,0.8957477695882547
SF_6572_19,0.016089449999999998,,-1508539.2840466625,62648.74463437451,0.016089449999999998,0.043643875,,,0.06443553662318662,0.06443553662318662,0.00012246708165087797,0.00012246708165087797,0.0,0.0,2.9363132769747253e-05,2.9363132769747253e-05,0.0003391426120670015,0.0003391426120670015,0.0,0.0,0.0033148856753261475,0.0033148856753261475,0.001380181045404888,0.001380181045404888,0.026068950449488926,0.026068950449488926,7.932322922608074e-05,7.932322922608074e-05,0.00019955705820706092,0.00019955705820706092,0.9040305930926728,0.9040305930926728
SF_6571_19,0.0143156,,-1447323.0074219874,64058.42283899541,0.0143156,0.0393325,,,0.058028802228630244,0.058028802228630244,0.00048505442710542504,0.00048505442710542504,0.0002143108087037081,0.0002143108087037081,4.36485005162566e-05,4.36485005162566e-05,8.723639865082583e-05,8.723639865082583e-05,0.0,0.0,0.0033689021846913395,0.0033689021846913395,0.0021742685182117322,0.0021742685182117322,0.02409713889494563,0.02409713889494563,0.0,0.0,0.00015887162924800203,0.00015887162924800203,0.9113417664092969,0.9113417664092969
SF_6570_19,0.01250645,,-1382855.9754790247,65929.11757372785,0.01250645,0.035064149999999995,,,0.0497366912865879,0.0497366912865879,0.0004324130523405029,0.0004324130523405029,0.00016070199666003303,0.00016070199666003303,2.8027981737003203e-05,2.8027981737003203e-05,0.00028120146977595096,0.00028120146977595096,0.0,0.0,0.0031109730491289613,0.0031109730491289613,0.003596585148190249,0.003596585148190249,0.02249646757639908,0.02249646757639908,0.0001863682585306489,0.0001863682585306489,0.00016640951450501413,0.00016640951450501413,0.9198041606661446,0.9198041606661446
SF_6569_19,0.011890425,,-1326487.7153431305,66882.67380815104,0.011890425,0.033057724999999996,,,0.04396706932743178,0.04396706932743178,0.00035507631079640187,0.00035507631079640187,6.22198960962097e-05,6.22198960962097e-05,2.9111886867273125e-05,2.9111886867273125e-05,0.00028822009911083315,0.00028822009911083315,0.0,0.0,0.0028713489836379273,0.0028713489836379273,0.004363708908739161,0.004363708908739161,0.021869458795198405,0.021869458795198405,0.00022794258889061771,0.00022794258889061771,0.0001586975359931113,0.0001586975359931113,0.9258071456672384,0.9258071456672384
SF_6568_19,0.011890749999999999,,-1279489.3978661862,66966.32112014639,0.011890749999999999,0.0327724,,,0.04180297904154138,0.04180297904154138,0.000413810961128616,0.000413810961128616,0.00022885736209859181,0.00022885736209859181,3.44550867511564e-05,3.44550867511564e-05,0.00030288566464086396,0.00030288566464086396,0.0,0.0,0.002776400635235404,0.002776400635235404,0.0038856560737795774,0.0038856560737795774,0.021822264358795716,0.021822264358795716,0.0002885577093226896,0.0002885577093226896,0.00015883446902233803,0.00015883446902233803,0.9282852986376835,0.9282852986376835
SF_6567_19,0.012768050000000001,,-1228512.3143803324,66168.12920580553,0.012768050000000001,0.034034299999999996,,,0.04082219520609881,0.04082219520609881,0.0006223882621333804,0.0006223882621333804,0.0003309258209025811,0.0003309258209025811,1.7155998476660535e-05,1.7155998476660535e-05,0.0002089812426530055,0.0002089812426530055,0.00027656071278797667,0.00027656071278797667,0.0029003382210274183,0.0029003382210274183,0.0017559764705832454,0.0017559764705832454,0.025433702492999956,0.025433702492999956,0.000511049944295005,0.000511049944295005,7.457338708923407e-05,7.457338708923407e-05,0.9270461522409525,0.9270461522409525
SF_6566_19,0.013584424999999999,,-1171750.5329657563,62029.13038474896,0.013584424999999999,0.041733875000000004,,,0.0521846660102208,0.0521846660102208,7.817129985191704e-05,7.817129985191704e-05,2.5995094651890137e-05,2.5995094651890137e-05,1.249559419069088e-08,1.249559419069088e-08,0.00036293827451257493,0.00036293827451257493,6.68645146575253e-06,6.68645146575253e-06,0.0035746264354052787,0.0035746264354052787,0.0007982214089623349,0.0007982214089623349,0.03382817724096114,0.03382817724096114,0.0007688015737767797,0.0007688015737767797,0.0001572642030345126,0.0001572642030345126,0.9082144395115628,0.9082144395115628
SF_6709_19,0.00921485,,-1140328.1105017047,73681.86316306907,0.00921485,0.025993875,,,0.028235777302747032,0.028235777302747032,0.0,0.0,0.00012263249215313895,0.00012263249215313895,0.0,0.0,0.00019931676501364992,0.00019931676501364992,7.983871219863989e-07,7.983871219863989e-07,0.002615983073171583,0.002615983073171583,0.001573967890911281,0.001573967890911281,0.027554315749407164,0.027554315749407164,0.0004933218713811396,0.0004933218713811396,1.7929378056490726e-05,1.7929378056490726e-05,0.9391859570900366,0.9391859570900366
SF_6708_19,0.0070639000000000006,,-1130195.3501470555,80733.82298592794,0.0070639000000000006,0.019833525,,,0.02283434105272679,0.02283434105272679,0.0,0.0,2.919066547808956e-05,2.919066547808956e-05,0.0,0.0,2.6473293707752518e-05,2.6473293707752518e-05,1.1905528462840488e-07,1.1905528462840488e-07,0.002235438662256614,0.002235438662256614,0.0033146789639555176,0.0033146789639555176,0.021323195075256755,0.021323195075256755,0.0005312602506645925,0.0005312602506645925,0.0,0.0,0.9497053029806694,0.9497053029806694
SF_6707_19,0.0067409,,-1132674.9789125333,84686.38427336169,0.0067409,0.018631850000000002,,,0.01948215283197019,0.01948215283197019,0.0,0.0,2.9440399116139602e-05,2.9440399116139602e-05,0.0,0.0,4.352965069678043e-05,4.352965069678043e-05,2.470375224389498e-06,2.470375224389498e-06,0.0021126058576844972,0.0021126058576844972,0.003043185088597811,0.003043185088597811,0.02016956435609086,0.02016956435609086,0.0006586157220730231,0.0006586157220730231,3.7676481091294016e-05,3.7676481091294016e-05,0.954420759237455,0.954420759237455
SF_6706_19,0.00675985,,-1136579.052415476,87740.5596377783,0.00675985,0.018159349999999998,,,0.01895964558261747,0.01895964558261747,2.1143717951247197e-05,2.1143717951247197e-05,2.9785006284552906e-05,2.9785006284552906e-05,1.1541545006823663e-05,1.1541545006823663e-05,9.413914606139498e-05,9.413914606139498e-05,2.264234586596832e-06,2.264234586596832e-06,0.0017481409944644128,0.0017481409944644128,0.0028609107651844552,0.0028609107651844552,0.019585538787799586,0.019585538787799586,0.0006051514867618239,0.0006051514867618239,0.00013508322480289942,0.00013508322480289942,0.9559466555084788,0.9559466555084788
SF_6705_19,0.0069294249999999995,,-1138094.421653857,90097.54324428446,0.0069294249999999995,0.018420525,,,0.018528095016271843,0.018528095016271843,2.6693025980234264e-05,2.6693025980234264e-05,2.6333260249057365e-05,2.6333260249057365e-05,1.4495818620603136e-05,1.4495818620603136e-05,8.990651684542795e-05,8.990651684542795e-05,8.601213881743105e-07,8.601213881743105e-07,0.0018334091222587637,0.0018334091222587637,0.0027947591111491025,0.0027947591111491025,0.01933862069125287,0.01933862069125287,0.0006877504184068111,0.0006877504184068111,0.0002556156210183825,0.0002556156210183825,0.9564034612765587,0.9564034612765587
SF_6704_19,0.006943325,,-1140570.6648552252,91768.64807106026,0.006943325,0.018174950000000002,,,0.01804513334926709,0.01804513334926709,2.6375301476652318e-05,2.6375301476652318e-05,2.5080295634871845e-05,2.5080295634871845e-05,1.3406426208201587e-05,1.3406426208201587e-05,9.118889880846182e-05,9.118889880846182e-05,1.12077261579455e-06,1.12077261579455e-06,0.001777624962012665,0.001777624962012665,0.0032513344782757417,0.0032513344782757417,0.018893587115987626,0.018893587115987626,0.0007441407370337931,0.0007441407370337931,0.0003373934957801105,0.0003373934957801105,0.9567936141668991,0.9567936141668991
SF_6703_19,0.0069085249999999996,,-1143176.3202093006,92825.46672118948,0.0069085249999999996,0.017834825000000002,,,0.017771066557296558,0.017771066557296558,2.485715028452281e-05,2.485715028452281e-05,2.4568411680437366e-05,2.4568411680437366e-05,1.238840586059066e-05,1.238840586059066e-05,9.147684438362747e-05,9.147684438362747e-05,2.411922194315986e-07,2.411922194315986e-07,0.001752602095903652,0.001752602095903652,0.003615825536707616,0.003615825536707616,0.018506810370545006,0.018506810370545006,0.0007507855618560329,0.0007507855618560329,0.0004075483661415093,0.0004075483661415093,0.9570418295071209,0.9570418295071209
